gmina id,gmina name,latitude,longitude,avg income,% PiS Votes,registered voters,ballots counted,powiat,wojewodztwo
3008072,Trzcinica,51.17268153,18.00522805,485,37.00966458,3927,1759,k?pi?ski,wielkopolskie
802042,D?bie,51.98362553,15.18711403,437,9.905020353,3926,2211,kro?nie?ski,lubuskie
1006082,Nowosolna,51.81354913,19.62166303,2069,26.82926829,3923,2501,?¢dzki wschodni,?¢dzkie
1016082,Rzeczyca,51.60409521,20.31019356,368,36,3923,2375,tomaszowski,?¢dzkie
1424022,Obryte,52.72537679,21.21748606,402,54.32937182,3922,2356,pu?tuski,mazowieckie
2605022,Gowarcz¢w,51.27841828,20.4508825,361,39.22603342,3920,2274,konecki,?wi?tokrzyskie
3217043,Tuczno,53.21851664,16.15247022,427,36.42936596,3920,1798,wa?ecki,zachodniopomorskie
1012092,?adzice,51.07249294,19.32100082,470,37.45770904,3917,2069,radomszcza?ski,?¢dzkie
2612082,Szyd?¢w,50.61170192,20.97825552,314,44.78323011,3917,2099,staszowski,?wi?tokrzyskie
1208032,Koz?¢w,50.47945383,20.00956506,421,41.38104839,3915,1984,miechowski,ma?opolskie
1424072,Zatory,52.62626665,21.20051551,378,49.16099773,3913,2205,pu?tuski,mazowieckie
1437022,Kuczbork-Osada,53.10579478,20.02223157,292,34.70205308,3907,1997,?uromi?ski,mazowieckie
221042,Czarny B¢r,50.7627857,16.13245473,762,36.79843826,3904,2049,wa?brzyski,dolno?l?skie
604072,Uchanie,50.89764014,23.69821009,270,53.00575013,3904,1913,hrubieszowski,lubelskie
1205072,Moszczenica,49.73586699,21.0687076,326,45.90766002,3904,1906,gorlicki,ma?opolskie
1415112,Troszyn,53.03798605,21.79390546,407,55.89622642,3897,1696,ostro??cki,mazowieckie
3007032,Cek¢w-Kolonia,51.87217539,18.29323253,525,18.91133558,3891,1782,kaliski,wielkopolskie
3024053,Ostror¢g,52.63202264,16.43442023,570,23.98336414,3888,2164,szamotulski,wielkopolskie
1406092,Pniewy,51.8996119,20.71462164,541,29.68682969,3884,2331,gr¢jecki,mazowieckie
609152,Wysokie,50.90145427,22.67145296,257,53.90070922,3883,2115,lubelski,lubelskie
1413062,Stupsk,53.01222785,20.43901079,388,38.51310177,3883,1641,m?awski,mazowieckie
605072,Potok Wielki,50.76214353,22.2149744,349,52.22834251,3877,1997,janowski,lubelskie
209052,Legnickie Pole,51.14814978,16.23528849,638,35.1215039,3874,2181,legnicki,dolno?l?skie
1436042,Tcz¢w,51.32731315,21.45191758,220,44.38549956,3874,2262,zwole?ski,mazowieckie
204032,Niechl¢w,51.68633227,16.38418709,434,43.89697648,3873,1786,g¢rowski,dolno?l?skie
1403082,Miastk¢w Ko?cielny,51.89697685,21.82811387,703,58.98305085,3865,1770,garwoli?ski,mazowieckie
3202012,Bierzwnik,53.06961768,15.69749602,573,25.73726542,3865,1865,choszcze?ski,zachodniopomorskie
402102,Zbiczno,53.34952404,19.39218259,731,31.87695051,3863,2243,brodnicki,kujawsko-pomorskie
203032,Jerzmanowa,51.59812163,16.04959385,1400,32.07465278,3857,2304,g?ogowski,dolno?l?skie
1429042,Jab?onna Lacka,52.4903685,22.43677599,408,43.66000929,3857,2153,soko?owski,mazowieckie
3020013,Chocz,51.98209452,17.89975894,421,26.02558447,3855,2267,pleszewski,wielkopolskie
606022,Fajs?awice,51.07409263,22.94832279,348,48.73353597,3853,1974,krasnostawski,lubelskie
221021,Jedlina-Zdr¢j,50.72249813,16.33311363,683,22.79525529,3852,1939,wa?brzyski,dolno?l?skie
1423022,Gielni¢w,51.39283522,20.50538964,378,58.46422339,3852,2292,przysuski,mazowieckie
609092,Krzczon¢w,51.01318045,22.72618829,301,51.14802149,3850,2047,lubelski,lubelskie
620122,Su?¢w,50.7609127,22.96385004,266,52.25225225,3850,1998,zamojski,lubelskie
807032,S?o?sk,52.56732467,14.82587225,576,25.07433102,3848,2018,sul?ci?ski,lubuskie
1814042,Jawornik Polski,49.90804208,22.31572702,335,52.04582651,3848,1833,przeworski,podkarpackie
415082,Wielka Nieszawka,52.9562762,18.55111413,1091,20.43060009,3847,2183,toru?ski,kujawsko-pomorskie
2608052,Z?ota,50.3816382,20.57506881,390,17.85874944,3847,2223,pi?czowski,?wi?tokrzyskie
1017052,Osjak¢w,51.26538316,18.78808118,567,44.52690167,3846,2156,wielu?ski,?¢dzkie
2410022,Kobi¢r,50.0697281,18.95156809,1053,44.06077348,3844,2172,pszczy?ski,?l?skie
1007032,Mniszk¢w,51.38963602,19.98297027,374,52.41183624,3840,2467,opoczy?ski,?¢dzkie
1424052,?wiercze,52.6732798,20.79360171,417,46.02948169,3837,2103,pu?tuski,mazowieckie
2608032,Micha?¢w,50.48714358,20.41132128,339,27.91250594,3836,2103,pi?czowski,?wi?tokrzyskie
1009032,Nowa Brze?nica,51.04480654,19.14676934,427,45.68306011,3832,1830,paj?cza?ski,?¢dzkie
208011,Duszniki-Zdr¢j,50.36345024,16.38565379,614,26.43799472,3827,1895,k?odzki,dolno?l?skie
1021052,Rog¢w,51.82840837,19.87122428,590,42.59369423,3824,1681,brzezi?ski,?¢dzkie
3020022,Czermin,51.97871911,17.77055188,423,38.42319891,3823,2207,pleszewski,wielkopolskie
3026012,Brodnica,52.1513679,16.89716847,549,24.00744417,3823,1612,?remski,wielkopolskie
412032,Rogowo,52.9751401,19.42100266,325,26.84529828,3821,1978,rypi?ski,kujawsko-pomorskie
2602052,Oksa,50.75465083,20.14494404,323,34.39035284,3820,2239,j?drzejowski,?wi?tokrzyskie
417042,P?u?nica,53.31467035,18.78398491,386,24.74747475,3816,1584,w?brzeski,kujawsko-pomorskie
1009072,Strzelce Wielkie,51.1341144,19.17022753,499,38.55257169,3813,2197,paj?cza?ski,?¢dzkie
1012132,Wielgom?yny,51.01558492,19.77940723,434,42.08801498,3813,2136,radomszcza?ski,?¢dzkie
2003042,Bo?ki,52.63170942,23.03553197,271,69.3877551,3809,1960,bielski,podlaskie
1012072,Kodr?b,51.0966735,19.60996532,442,36.4182091,3806,1999,radomszcza?ski,?¢dzkie
613062,Siemie?,51.63387921,22.75679457,310,57.67250257,3805,1942,parczewski,lubelskie
1420082,Nowe Miasto,52.65716883,20.65346894,482,37.77777778,3805,1980,p?o?ski,mazowieckie
2605012,Fa?k¢w,51.13901777,20.06676369,387,44.60362942,3799,2094,konecki,?wi?tokrzyskie
3204073,Stepnica,53.70136332,14.63928481,530,24.5890411,3796,1460,goleniowski,zachodniopomorskie
614102,W?wolnica,51.3048251,22.11195596,389,69.75130133,3793,1729,pu?awski,lubelskie
216062,Radwanice,51.56131211,15.93895294,910,38.61333333,3791,1875,polkowicki,dolno?l?skie
2810052,Sorkwity,53.84367469,21.15936398,333,23.19309601,3786,1854,mr?gowski,warmi?sko-mazurskie
2416102,?arnowiec,50.49333847,19.84919349,392,35.45414656,3783,2279,zawiercia?ski,?l?skie
3019022,Bia?o?liwie,53.11938017,17.16512206,467,33.14861461,3777,1985,pilski,wielkopolskie
406043,Radzy? Che?mi?ski,53.38056544,18.93761127,365,32.38434164,3766,1686,grudzi?dzki,kujawsko-pomorskie
1010012,Aleksandr¢w,51.27335998,19.9732493,341,44.22921711,3763,2478,piotrkowski,?¢dzkie
224073,Z?oty Stok,50.45186202,16.85314559,501,28.29457364,3760,1806,z?bkowicki,dolno?l?skie
418102,Lubanie,52.73007366,18.92369524,471,35.67839196,3752,1990,w?oc?awski,kujawsko-pomorskie
1426102,Sucho?ebry,52.26448112,22.28333053,550,56.6700611,3750,1964,siedlecki,mazowieckie
807012,Krzeszyce,52.57855958,15.07358398,450,42.67551133,3748,1809,sul?ci?ski,lubuskie
612072,Wilk¢w,51.24825658,21.88150014,297,56.18661258,3744,1972,opolski,lubelskie
2608022,Kije,50.61575162,20.57768192,431,34.53467153,3738,2192,pi?czowski,?wi?tokrzyskie
213012,Cieszk¢w,51.60736048,17.34362985,499,32.28676086,3737,1911,milicki,dolno?l?skie
1436012,Kazan¢w,51.27104401,21.43929917,258,39.74854932,3736,2068,zwole?ski,mazowieckie
1021032,Dmosin,51.90010632,19.78105221,635,41.080767,3731,1721,brzezi?ski,?¢dzkie
1413082,Szyd?owo,53.09625184,20.48643798,415,30.38210624,3720,2146,m?awski,mazowieckie
2209042,Malbork,54.04577048,19.03092325,555,26.43603133,3718,1532,malborski,pomorskie
226032,Pielgrzymka,51.11534272,15.7929925,491,30.83379966,3713,1787,z?otoryjski,dolno?l?skie
407082,Rojewo,52.92685071,18.28671948,411,42.91044776,3711,1608,inowroc?awski,kujawsko-pomorskie
409012,D?browa,52.7715197,17.93318469,674,25.07701787,3711,1623,mogile?ski,kujawsko-pomorskie
1009082,Sulmierzyce,51.19646531,19.17436585,687,56.61231884,3710,2208,paj?cza?ski,?¢dzkie
1005042,Domaniewice,52.02632098,19.7973748,448,47.21925134,3704,1870,?owicki,?¢dzkie
2601022,Gnojno,50.5796465,20.87544181,390,37.0017331,3704,2308,buski,?wi?tokrzyskie
1814032,Ga?,50.02363328,22.40388897,336,54.08357075,3701,2106,przeworski,podkarpackie
408082,T?uchowo,52.74315809,19.43132558,419,35.4856822,3692,1781,lipnowski,kujawsko-pomorskie
3009092,Olsz¢wka,52.19011368,18.86322957,312,42.62526464,3692,1417,kolski,wielkopolskie
3022042,Pakos?aw,51.60908317,17.04467485,637,15.38101917,3692,2139,rawicki,wielkopolskie
1008032,D?ut¢w,51.56712862,19.3886008,677,41.17357002,3691,2028,pabianicki,?¢dzkie
1018042,Lutut¢w,51.35339638,18.47072977,540,50.9958314,3691,2159,wieruszowski,?¢dzkie
2609093,Zawichost,50.81794,21.79475485,409,31.34328358,3691,2010,sandomierski,?wi?tokrzyskie
2003082,Wyszki,52.84540162,22.95787055,323,74.01781037,3689,1909,bielski,podlaskie
2417142,Ujso?y,49.47005098,19.17103341,457,49.57983193,3684,1666,?ywiecki,?l?skie
603092,Ruda-Huta,51.22829979,23.61530148,304,31.38424821,3673,1676,che?mski,lubelskie
1017022,Czarno?y?y,51.28821325,18.55289162,462,36.61394259,3671,1707,wielu?ski,?¢dzkie
2008072,Trzcianne,53.30790289,22.59942801,202,52.8436019,3671,1688,moniecki,podlaskie
207042,Marcisz¢w,50.85264955,16.02316844,478,23.95209581,3670,1837,kamiennog¢rski,dolno?l?skie
1423012,Borkowice,51.29683322,20.69167751,349,47.4897541,3669,1952,przysuski,mazowieckie
401082,Waganiec,52.80013736,18.85933633,376,42.38851871,3667,1951,aleksandrowski,kujawsko-pomorskie
615052,Komar¢wka Podlaska,51.8271336,22.95979772,322,43.26277749,3666,1937,radzy?ski,lubelskie
1017062,Ostr¢wek,51.33778411,18.62675214,361,35.68536726,3660,1729,wielu?ski,?¢dzkie
402062,Bartniczka,53.24096373,19.57949021,476,42.58400927,3656,1726,brodnicki,kujawsko-pomorskie
1409042,Rzeczni¢w,51.12185889,21.39148538,307,47.73815859,3652,1879,lipski,mazowieckie
2209082,Stare Pole,54.05847526,19.18828585,474,26.73568819,3646,1642,malborski,pomorskie
411062,Radziej¢w,52.62897027,18.56316595,463,33.57103675,3643,1823,radziejowski,kujawsko-pomorskie
3020042,Giza?ki,52.05466967,17.84819556,351,40.06653992,3643,2104,pleszewski,wielkopolskie
2013042,Klukowo,52.76419638,22.55735643,570,51.77267987,3641,1918,wysokomazowiecki,podlaskie
603011,Rejowiec Fabryczny,51.1209976,23.24018468,523,36.72470076,3639,1838,che?mski,lubelskie
1419112,S?ubice,52.39662183,19.91244353,354,41.36708861,3636,1975,p?ocki,mazowieckie
1426122,Wodynie,52.03183342,21.9852334,397,42.91915355,3635,1843,siedlecki,mazowieckie
1411073,R¢?an,52.89099933,21.38282256,532,34.38104449,3634,2068,makowski,mazowieckie
2602012,Imielno,50.58439969,20.42180863,262,36.8112544,3633,1706,j?drzejowski,?wi?tokrzyskie
1420021,Raci??,52.78629154,20.11927654,638,35.80121704,3630,1972,p?o?ski,mazowieckie
2804063,M?ynary,54.19515796,19.69575625,491,22.7784027,3620,1778,elbl?ski,warmi?sko-mazurskie
2815042,?ukta,53.80696305,20.06327235,406,34.51697128,3618,1915,ostr¢dzki,warmi?sko-mazurskie
1804092,Rokietnica,49.88981084,22.62925443,267,61.96418882,3617,1843,jaros?awski,podkarpackie
2417072,??kawica,49.74959567,19.30374686,715,62.82628263,3613,2222,?ywiecki,?l?skie
1809072,Stary Dzik¢w,50.24474943,22.92481475,234,44.77848101,3608,1896,lubaczowski,podkarpackie
214042,Dziadowa K?oda,51.21243597,17.68122036,374,23.64300626,3607,1916,ole?nicki,dolno?l?skie
1004032,G¢ra ?wi?tej Ma?gorzaty,52.05815449,19.32264775,307,57.87234043,3604,1410,??czycki,?¢dzkie
1433022,Gr?bk¢w,52.26628549,21.96440356,554,52.09080048,3602,1674,w?growski,mazowieckie
1437042,Lutocin,53.00403295,19.76524032,254,39.27192499,3601,1813,?uromi?ski,mazowieckie
2206052,Liniewo,54.07305437,18.25953963,386,27.77777778,3595,2088,ko?cierski,pomorskie
1432032,Kampinos,52.27595032,20.4218658,901,38.39765511,3589,2047,warszawski zachodni,mazowieckie
1423072,Rusin¢w,51.44961,20.59794114,305,58.01630435,3587,2208,przysuski,mazowieckie
3027062,Przykona,51.99087449,18.65171969,546,45.21134296,3587,1869,turecki,wielkopolskie
601192,Zalesie,52.05494011,23.39263885,336,32.30916947,3586,2083,bialski,lubelskie
2602072,S?upia (J?drzejowska),50.59341937,19.95179369,363,29.90291262,3583,2060,j?drzejowski,?wi?tokrzyskie
2012022,Filip¢w,54.18241496,22.62768259,325,40.39325843,3580,1780,suwalski,podlaskie
1012062,Kobiele Wielkie,51.0272616,19.61746729,426,34.1367713,3576,1784,radomszcza?ski,?¢dzkie
615032,Czemierniki,51.67597577,22.63753491,341,39.55933901,3571,1997,radzy?ski,lubelskie
1428022,Broch¢w,52.32959935,20.30998621,668,36.61380597,3564,2144,sochaczewski,mazowieckie
1001052,Kluki,51.33460989,19.2384634,800,42.28362878,3561,1918,be?chatowski,?¢dzkie
1812042,Krzesz¢w,50.38562024,22.37989979,282,54.0208717,3561,1629,ni?a?ski,podkarpackie
1416102,W?sewo,52.84485392,21.69704272,365,31.49038462,3560,2080,ostrowski,mazowieckie
217022,Kondratowice,50.76834494,16.93864719,460,22.08678693,3555,2051,strzeli?ski,dolno?l?skie
602092,?ukowa,50.39110988,22.96233928,358,70.69536424,3549,1812,bi?gorajski,lubelskie
803012,Bledzew,52.52371405,15.40243195,404,42.01250711,3548,1759,mi?dzyrzecki,lubuskie
1817022,Besko,49.59748635,21.95492499,376,52.2147651,3548,1490,sanocki,podkarpackie
810062,Niegos?awice,51.61709676,15.74847556,411,37.74872086,3545,1759,?aga?ski,lubuskie
1007052,Parady?,51.30806319,20.08954508,334,21.5851602,3542,2372,opoczy?ski,?¢dzkie
2010042,Grodzisk,52.59166589,22.74615587,264,46.85195689,3539,1763,siemiatycki,podlaskie
1606052,Wilk¢w,51.12868266,17.6362291,568,34.18903151,3537,1714,namys?owski,opolskie
212053,Wle?,51.01171326,15.6776434,488,27.68595041,3536,1694,lw¢wecki,dolno?l?skie
1014032,Br?szewice,51.50582227,18.46001617,371,47.64370792,3536,1931,sieradzki,?¢dzkie
1427062,Szczutowo,52.92566353,19.57468925,298,31.54084798,3536,1934,sierpecki,mazowieckie
1610032,Lubrza,50.32209379,17.64833712,454,35.28172722,3531,1899,prudnicki,opolskie
3203052,Wierzchowo,53.43940935,16.1371491,478,31.02753526,3531,1489,drawski,zachodniopomorskie
416032,K?sowo,53.57224476,17.72364337,371,34.27370948,3530,1666,tucholski,kujawsko-pomorskie
604062,Trzeszczany,50.82029261,23.73795965,256,50.48780488,3528,1640,hrubieszowski,lubelskie
404032,Kijewo Kr¢lewskie,53.27434859,18.43346105,457,25.03234153,3525,1546,che?mi?ski,kujawsko-pomorskie
1211132,Spytkowice,49.57661763,19.80923225,504,69.22626026,3523,1706,nowotarski,ma?opolskie
1012082,Lgota Wielka,51.15653942,19.33148367,644,42.02648244,3522,1737,radomszcza?ski,?¢dzkie
3206023,Cedynia,52.87799114,14.23346579,358,25.90643275,3522,1710,gryfi?ski,zachodniopomorskie
405062,Zb¢jno,53.01442608,19.11914236,332,34.544406,3519,1734,golubsko-dobrzy?ski,kujawsko-pomorskie
2213102,Sk¢rcz,53.8030525,18.5334376,347,39.16043703,3518,1739,starogardzki,pomorskie
620022,Grabowiec,50.83964831,23.53597789,234,49.59400375,3512,1601,zamojski,lubelskie
401052,B?dkowo,52.71931897,18.79105767,424,31.59541189,3510,1918,aleksandrowski,kujawsko-pomorskie
2209032,Lichnowy,54.10688917,18.90395561,420,30.38626609,3508,1165,malborski,pomorskie
1402062,Ojrze?,52.77454087,20.53079048,409,37.76626367,3504,1737,ciechanowski,mazowieckie
3024042,Obrzycko,52.6903258,16.53406003,594,26.39138241,3503,1671,szamotulski,wielkopolskie
1608052,Rad?¢w,50.94255424,18.53074471,239,13.53436185,3499,1426,oleski,opolskie
602102,Obsza,50.33708096,22.98994188,178,78.47260653,3498,1807,bi?gorajski,lubelskie
1005062,Kocierzew Po?udniowy,52.19909222,20.00780532,287,73.80396733,3496,1714,?owicki,?¢dzkie
606102,Siennica R¢?ana,51.01103775,23.32134853,383,31.87899942,3494,1719,krasnostawski,lubelskie
1012022,Dobryszyce,51.15138098,19.40798027,658,29.97047244,3493,2032,radomszcza?ski,?¢dzkie
2009042,Pu?sk,54.22594702,23.22805965,358,10.02710027,3492,1476,sejne?ski,podlaskie
602062,Goraj,50.73806792,22.71165428,247,59.20138889,3483,1728,bi?gorajski,lubelskie
603082,Rejowiec Fabryczny,51.13328134,23.17536328,295,49.78932584,3482,1424,che?mski,lubelskie
1002052,Krzy?an¢w,52.17062609,19.43387755,497,51.72180959,3479,1481,kutnowski,?¢dzkie
1012102,Mas?owice,51.10636607,19.76935475,1020,41.89587426,3471,2036,radomszcza?ski,?¢dzkie
2011022,Jan¢w,53.45886464,23.27426985,270,48.4529703,3471,1616,sok¢lski,podlaskie
1416022,Andrzejewo,52.83001339,22.18922626,389,53.98272553,3470,2084,ostrowski,mazowieckie
2612022,?ubnice,50.39772527,21.16763245,338,54.77671001,3470,1769,staszowski,?wi?tokrzyskie
601082,Le?na Podlaska,52.12738781,23.04621412,297,36.8847352,3464,1605,bialski,lubelskie
3218013,Dobra,53.57362089,15.2817886,323,32.72506083,3462,1644,?obeski,zachodniopomorskie
806052,Zwierzyn,52.80058656,15.57159586,507,29.19947507,3459,1524,strzelecko-drezdenecki,lubuskie
1009022,Kie?czyg?¢w,51.24819179,18.967094,497,52.76243094,3452,2172,paj?cza?ski,?¢dzkie
1603052,Polska Cerekiew,50.20713641,18.11550795,436,12.13389121,3445,1434,k?dzierzy?sko-kozielski,opolskie
1213072,Polanka Wielka,49.97732385,19.30480922,858,27.7425646,3441,2051,o?wi?cimski,ma?opolskie
2007092,Zb¢jna,53.25128414,21.75534814,269,47.60994264,3436,1569,?om?y?ski,podlaskie
3206063,Mory?,52.86166782,14.39420581,395,27.81908302,3432,1614,gryfi?ski,zachodniopomorskie
619052,Urszulin,51.40123894,23.18804124,460,40.57971014,3431,1863,w?odawski,lubelskie
203042,Kotla,51.74150358,16.03073934,724,37.90436006,3421,1422,g?ogowski,dolno?l?skie
1413072,Szre?sk,53.01616943,20.14050895,466,36.27777778,3419,1800,m?awski,mazowieckie
404052,Papowo Biskupie,53.25621847,18.58527751,351,22.80701754,3417,1596,che?mi?ski,kujawsko-pomorskie
2606082,Wojciechowice,50.82572136,21.58339137,372,33.90950686,3412,1967,opatowski,?wi?tokrzyskie
2010072,Nurzec-Stacja,52.44560117,23.12473933,366,25.89641434,3410,1506,siemiatycki,podlaskie
1429092,Sterdy?,52.58340126,22.33435535,469,44.50373533,3408,1874,soko?owski,mazowieckie
221072,Stare Bogaczowice,50.83775557,16.17783632,669,32.64975715,3406,1853,wa?brzyski,dolno?l?skie
803042,Pszczew,52.48677068,15.76833074,523,25.73002755,3401,1815,mi?dzyrzecki,lubuskie
3009113,Przedecz,52.34183079,18.94469366,320,34.95639535,3391,1376,kolski,wielkopolskie
2201042,Ko?czyg?owy,54.19663929,17.24825465,450,29.44281525,3388,1705,bytowski,pomorskie
210021,?wierad¢w-Zdr¢j,50.92336322,15.30030039,689,20.63702721,3386,1507,luba?ski,dolno?l?skie
608022,Abram¢w,51.47200351,22.28191643,264,51.11228814,3386,1888,lubartowski,lubelskie
1423052,Potwor¢w,51.489829,20.72423814,250,61.20309051,3386,1812,przysuski,mazowieckie
618102,Telatyn,50.53732028,23.86611642,255,42.2171166,3384,1741,tomaszowski,lubelskie
2005062,Hajn¢wka,52.72807889,23.56048478,516,9.949123799,3382,1769,hajnowski,podlaskie
225011,Zawid¢w,51.02450739,15.0388804,915,24.96831432,3378,1578,zgorzelecki,dolno?l?skie
1427042,Ro?ciszewo,52.90288695,19.754533,242,36.29834254,3378,1810,sierpecki,mazowieckie
1814022,Adam¢wka,50.26354981,22.69991575,285,54.49574727,3374,1646,przeworski,podkarpackie
606072,?opiennik G¢rny,51.05290276,23.08421899,330,43.63521216,3373,1579,krasnostawski,lubelskie
2404022,D?browa Zielona,50.85259671,19.54942012,501,31.51991026,3373,1783,cz?stochowski,?l?skie
1018052,?ubnice,51.18172237,18.29525857,509,37.32354602,3372,1771,wieruszowski,?¢dzkie
206052,Janowice Wielkie,50.89245768,15.90425662,538,24.58100559,3367,1611,jeleniog¢rski,dolno?l?skie
1216122,Wietrzychowice,50.19376672,20.72915096,239,57.97610682,3366,1423,tarnowski,ma?opolskie
3214113,Sucha?,53.28627388,15.35365253,387,33.58778626,3364,1310,stargardzki,zachodniopomorskie
2007082,Wizna,53.19664456,22.35406626,237,63.06913997,3363,1779,?om?y?ski,podlaskie
2007032,Miastkowo,53.14333393,21.8093809,317,67.2021419,3361,1494,?om?y?ski,podlaskie
2009052,Sejny,54.10322522,23.40540123,380,16.66666667,3361,1740,sejne?ski,podlaskie
2206022,Dziemiany,54.01831727,17.80083841,464,43.82249117,3359,1983,ko?cierski,pomorskie
616032,Nowodw¢r,51.6603354,22.1068592,339,42.80841387,3350,1759,rycki,lubelskie
2801021,G¢rowo I?aweckie,54.28940618,20.48629194,643,15.12465374,3350,1805,bartoszycki,warmi?sko-mazurskie
2815022,D?br¢wno,53.45200027,20.05618284,319,26.85781159,3348,1709,ostr¢dzki,warmi?sko-mazurskie
603062,Kamie?,51.09604486,23.60986736,357,39.57957958,3344,1665,che?mski,lubelskie
406062,?wiecie nad Os?,53.44593337,19.12827523,324,32.32628399,3339,1324,grudzi?dzki,kujawsko-pomorskie
417032,Ksi??ki,53.33364724,19.07507188,364,28.90575585,3339,1581,w?brzeski,kujawsko-pomorskie
614022,Baran¢w,51.54140194,22.17046702,431,35.41237113,3336,1940,pu?awski,lubelskie
414052,Lniano,53.51199406,18.20445201,754,32.65306122,3333,1764,?wiecki,kujawsko-pomorskie
2011052,Ku?nica,53.50217362,23.59925719,492,56.28706999,3324,1686,sok¢lski,podlaskie
2606062,Sadowie,50.84353625,21.3490556,370,41.71645845,3322,1841,opatowski,?wi?tokrzyskie
805022,G¢rzyca,52.50092717,14.70254143,516,36.08074012,3319,1189,s?ubicki,lubuskie
601072,Konstantyn¢w,52.21042819,23.11730831,324,28.86486486,3316,1850,bialski,lubelskie
1018012,Boles?awiec,51.21020179,18.21844149,486,38.8004896,3314,1634,wieruszowski,?¢dzkie
809092,Zab¢r,51.95099468,15.68309141,694,17.36755871,3307,1831,zielonog¢rski,lubuskie
3205032,Karnice,54.02964312,15.08354588,401,21.73435785,3301,1822,gryficki,zachodniopomorskie
1433062,Miedzna,52.49203133,22.06265547,448,48.72859367,3299,1927,w?growski,mazowieckie
405052,Radomin,53.08342395,19.1647285,358,35.07050889,3295,1631,golubsko-dobrzy?ski,kujawsko-pomorskie
1407072,Sieciech¢w,51.54273376,21.74993675,529,41.85478951,3293,1639,kozienicki,mazowieckie
2603022,Czarnocin,50.33380557,20.5355138,242,24.86413043,3293,1472,kazimierski,?wi?tokrzyskie
611062,Serokomla,51.68776837,22.31634591,292,49.84771574,3292,1970,?ukowski,lubelskie
3207052,?wierzno,53.97175728,14.95325026,414,20.38953135,3291,1643,kamie?ski,zachodniopomorskie
619072,Wola Uhruska,51.34773358,23.60743333,354,42.58872651,3288,1437,w?odawski,lubelskie
1010022,Czarnocin,51.58974978,19.66607794,489,44.55899198,3287,1746,piotrkowski,?¢dzkie
2201102,Tuchomie,54.10566145,17.30465484,444,32.00808625,3276,1484,bytowski,pomorskie
3216052,S?awoborze,53.88886903,15.68456987,459,18.96921976,3275,1397,?widwi?ski,zachodniopomorskie
2008052,Krypno,53.2669773,22.84351584,242,40.1065956,3274,1501,moniecki,podlaskie
2612032,Ole?nica,50.45702661,21.0647272,462,47.9528536,3272,1612,staszowski,?wi?tokrzyskie
205042,M?ciwoj¢w,51.06747487,16.25246188,510,24.82718894,3271,1736,jaworski,dolno?l?skie
1403092,Parys¢w,51.97943095,21.65995502,381,64,3270,1725,garwoli?ski,mazowieckie
2007043,Nowogr¢d,53.22530952,21.88467691,495,49.60914011,3270,1663,?om?y?ski,podlaskie
418092,Kowal,52.5330127,19.16790509,316,31.35768436,3266,1451,w?oc?awski,kujawsko-pomorskie
613012,D?bowa K?oda,51.59755059,23.03989178,284,40.59124503,3265,1759,parczewski,lubelskie
1004022,Daszyna,52.15692392,19.15292145,329,42.8293316,3263,1541,??czycki,?¢dzkie
3208052,Ryma?,53.95253786,15.51676971,442,22.93657689,3261,1151,ko?obrzeski,zachodniopomorskie
412062,W?pielsk,53.14569879,19.29905755,322,26.84365782,3260,1695,rypi?ski,kujawsko-pomorskie
806032,Stare Kurowo,52.84354612,15.69434863,502,33.48300192,3258,1559,strzelecko-drezdenecki,lubuskie
1004072,?winice Warckie,52.04606043,18.9307416,364,47.1686747,3258,1660,??czycki,?¢dzkie
2012082,Szypliszki,54.21718418,23.06033294,339,30.20771513,3258,1685,suwalski,podlaskie
603132,Wojs?awice,50.92867343,23.57064478,223,36.06364172,3255,1697,che?mski,lubelskie
1218052,Mucharz,49.8155898,19.52457514,629,47.23538705,3255,1899,wadowicki,ma?opolskie
1407042,Grab¢w nad Pilic?,51.72483595,21.23819979,421,52.41675618,3246,1862,kozienicki,mazowieckie
1423042,Odrzyw¢?,51.5547445,20.50851893,384,76.55,3246,2000,przysuski,mazowieckie
2204072,Suchy D?b,54.2066655,18.78529144,463,28.35249042,3245,1566,gda?ski,pomorskie
3207013,Dziwn¢w,54.01036745,14.77459314,845,20.16857315,3244,1661,kamie?ski,zachodniopomorskie
618092,Tarnawatka,50.52482639,23.39576851,311,58.69905956,3243,1276,tomaszowski,lubelskie
1013032,Ciel?dz,51.7005046,20.35265491,334,52.01511335,3242,1588,rawski,?¢dzkie
2216032,Stary Dzierzgo?,53.86832932,19.43678243,256,25.71976967,3241,1563,sztumski,pomorskie
1424062,Winnica,52.62624111,20.9258002,464,43.10595065,3236,2067,pu?tuski,mazowieckie
205062,W?dro?e Wielkie,51.10327353,16.3688369,533,34.52314557,3235,1793,jaworski,dolno?l?skie
1002102,Strzelce,52.31032392,19.4161611,554,48.01242236,3235,1610,kutnowski,?¢dzkie
1419092,Nowy Dunin¢w,52.54431861,19.49538522,508,33.07038835,3235,1648,p?ocki,mazowieckie
1407032,Gniewosz¢w,51.47935658,21.79737711,357,47.61627907,3231,1720,kozienicki,mazowieckie
3205072,Rewal,54.07291528,15.03684473,1206,22.09973753,3231,1905,gryficki,zachodniopomorskie
406052,Rog¢?no,53.54878615,18.91072831,364,28.49056604,3230,1590,grudzi?dzki,kujawsko-pomorskie
